image_path,merchant,date,total,category,items_text,source,total_parsed,currency,spend_category,fraud_label
dataset/temp_cord/image/receipt_00158.png,UNKNOWN,,"39,000",restaurant,"KFC DAY (1), CHARGE TA (1)",CORD,39000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00159.png,UNKNOWN,,"46,000",restaurant,"DEPT04, DEPT01",CORD,46000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00160.png,UNKNOWN,,"43,890",restaurant,"PAKET CHICKEN 4 (1), KOREAN COLD TEA (1)",CORD,43890.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00161.png,UNKNOWN,,"98,175",restaurant,"PR ORIGINAL 150gr (1), ES TEH MANIS (1)",CORD,98175.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00162.png,UNKNOWN,,41.580,restaurant,"Butter croissant (1x), Almond Croissant (1x), Mini Chocolate Donut (1x)",CORD,41580.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00163.png,UNKNOWN,,13.200,restaurant,,CORD,13200.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00164.png,UNKNOWN,,"17,999",restaurant,,CORD,17999.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00165.png,UNKNOWN,,21.000,restaurant,,CORD,21000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00166.png,UNKNOWN,,"20,000",restaurant,,CORD,20000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00167.png,UNKNOWN,,"12,600",restaurant,"RISOL ROGUT (2X), MIKA KCL, PLASTIK 25",CORD,12600.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00168.png,UNKNOWN,,"12,750",restaurant,,CORD,12750.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00169.png,UNKNOWN,,"23,000",restaurant,,CORD,23000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00170.png,UNKNOWN,,"34,000",restaurant,,CORD,34000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00171.png,UNKNOWN,,"100,000",restaurant,"Coffee Rocksalt [R] (1), ICED NUTELLA LATTE [R] (1), ICED MOCHA LATTE [R] (1)",CORD,100000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00172.png,UNKNOWN,,"40,000",restaurant,,CORD,40000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00173.png,UNKNOWN,,"346,500",restaurant,,CORD,346500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00174.png,UNKNOWN,,20.000,restaurant,,CORD,20000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00175.png,UNKNOWN,,"18,000",restaurant,"HAZELNUT ALM, CAPPUCINO CI, TIRAMISU CIN",CORD,18000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00176.png,UNKNOWN,,38.000,restaurant,"Spaghetti Bini Muda (Bol ognese) - DINE IN (1), French Fries - DINE IN (1), Mineral Water - DINE IN (1)",CORD,38000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00177.png,UNKNOWN,,"137,500",restaurant,"KUPAT TAHU (2), MIE KOCOK (3)",CORD,137500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00178.png,UNKNOWN,,259.000,restaurant,"GARISH PC, PLASTIK BAG;: 000 PC",CORD,259000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00179.png,UNKNOWN,,"128,764",restaurant,"109.NG NANAS (1), DE13.PSANG IJO MDM (1), CT12.BLK JELY KPI IC (1)",CORD,128764.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00180.png,UNKNOWN,,"147,600",restaurant,"CHOCO CHIP (2 X), CHOCO BANANA (3 X), CRISPY CHOCO, CRISPY CHOCO, CHOCBAN CUP (3 X), RED VELVET (2X)",CORD,147600.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00181.png,UNKNOWN,,"152,746",restaurant,"SAUSAGE AND SALAMI (1), GREEN MONSIEUR (1)",CORD,152746.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00182.png,UNKNOWN,,"22,500",restaurant,,CORD,22500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00183.png,UNKNOWN,,"15,000",restaurant,,CORD,15000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00184.png,UNKNOWN,,"42,000",restaurant,"PAIN AU CHOCOLATE (2), APPLE PIE (1), REDBEAN BREAD (1)",CORD,42000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00185.png,UNKNOWN,,"58,000",restaurant,,CORD,58000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00186.png,UNKNOWN,,"13,500",restaurant,,CORD,13500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00187.png,UNKNOWN,,"15,500",restaurant,,CORD,15500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00188.png,UNKNOWN,,"24,000",restaurant,,CORD,24000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00189.png,UNKNOWN,,"24,000",restaurant,,CORD,24000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00190.png,UNKNOWN,,"351,000",restaurant,"SOONDUBU CHIGE (1), JAP CHAE (1), GOCHUJANG SAMGYEOPSAL (1)",CORD,351000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00191.png,UNKNOWN,,33.500,restaurant,"LAY'S NORI SEAWD 55G (1), QTELA KRP/TMPE ORI55 (1), SOSRO TEH BOTOL 350 (2), PUCUK/H TEH L/SGR350 (1), AQUA AIR MINERAL 600 (2), PEDULI DISABILITAS (1)",CORD,33500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00192.png,UNKNOWN,,"56,000",restaurant,"Kupon 7, MINERAL WATER",CORD,56000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00193.png,UNKNOWN,,"1,376,500",restaurant,"BAK MANDI (BAK MANDI TAIWAN BESAR), TATAKAN MANDI (JARING MANDI JALA) -, BAJU ATASAN(PETITE MIMI ROMPER 3D FOREST / RM0003), ACCESORIES(SUN BABES PENUTUP MATA), KAPAS (KAPAS MEDISOFT COTTON BALL 120) (3), JOIE KUBBIE(BABY BOX)",CORD,1376500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00194.png,UNKNOWN,,"705,000",restaurant,"BUDS CALMING TUMMY RUB CREAM 30ML(TOILETRIES), BUDS PRECIOUS NEWBORN CREAM 75ML(TOILETRIES), BUDS PRECIOUS NEWBORN HEAD TO TOE CLEANSER 250ML(TOILETRIES)",CORD,705000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00195.png,UNKNOWN,,"31,500",restaurant,"CRISPY APPLE RAISIN PASTR (1), PAIN AU CHOCOLATE (1), REDBEAN BREAD (1)",CORD,31500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00196.png,UNKNOWN,,"51,000",restaurant,"PEPPERONI (x 1), ALMOND CREAM CHEESE (x 1)",CORD,51000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00197.png,UNKNOWN,,"74,000",restaurant,"CK.MANTAP A (1), CHEESE B (2), TAKE AWAY (1)",CORD,74000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00198.png,UNKNOWN,,"20,000",restaurant,,CORD,20000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00199.png,UNKNOWN,,314100.00,restaurant,"1216 DPR BATB SD ENCHANTED ROS (1), 1216 GGM 12"" TTN HERO YONDU (1), 0217 GGM 12"" TITAN HERO GAMORA (1)",CORD,31410000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00200.png,UNKNOWN,,"54,600",restaurant,"NASI PUTIH (1), BASO KUAH (1)",CORD,54600.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00201.png,UNKNOWN,,"23,000",restaurant,,CORD,23000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00202.png,UNKNOWN,,"51,000",restaurant,,CORD,51000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00203.png,UNKNOWN,,"237,997",restaurant,"AYAM (2X), DONAT AYAM (2X), ROTI SISIR (1X), BANANA SPLIT (3X), DONATCOKLAT (4X), TIGER ROLL PTG (1X), MARMER CAKE PTG (1X), BOLU HAWAI PTNG (1X), BANANA CAKE PTG (1X), MANDARIN CAKE PTG (2X), LAPIS SURABAYA PTG (2X), CAKE PITA (1X), PLASTIK TENTENG KECIL (2X)",CORD,237997.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00204.png,UNKNOWN,,"17,000",restaurant,,CORD,17000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00205.png,UNKNOWN,,45.000,restaurant,"Lemon Tea (L). (1), Popcorn Salt (S). (1)",CORD,45000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00206.png,UNKNOWN,,"63,400",restaurant,"BASO KUAH (1), NASI PUTIH (1), A.MINERAL BOTOL (1)",CORD,63400.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00207.png,UNKNOWN,,"44,500",restaurant,"Kupon 9, Kupon 1, LARGE ICED LEMON TEA",CORD,44500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00208.png,UNKNOWN,,"60,000",restaurant,"TROPICAL PUNCH (1), SOUP 50% (1), SALAD BAR 50% (1)",CORD,60000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00209.png,UNKNOWN,,"96,000",restaurant,"TWIST ORANGE CHOCO DONUT (2), CHOCOLATE TWIST (2), REAL CHOCOLATE ROLL (1), CHOCOLATE SOBORO (2)",CORD,96000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00210.png,UNKNOWN,,96.000,restaurant,"5001-Corn Flakes Cookies (x1), 4003-Blueberry Fuji (x1), 6002-Plastic Bag Medium (x1)",CORD,96000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00211.png,UNKNOWN,,70.000,restaurant,"Coke (L) (1), Extra Jelly Lychee (1), Popcorn Salt (M) (1)",CORD,70000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00212.png,UNKNOWN,,"9.500,00",restaurant,,CORD,950000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00213.png,UNKNOWN,,42.000,restaurant,"THAI ICED COFFEE (1), THAI ICED GREEN TEA (1)",CORD,42000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00214.png,UNKNOWN,,"58,000",restaurant,"RAMES AYAM, Dendeng PDS",CORD,58000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00215.png,UNKNOWN,,"74,000",restaurant,"CK.MANTAP A (1), CHEESE B (2), TAKE AWAY (1)",CORD,74000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00216.png,UNKNOWN,,23.000,restaurant,,CORD,23000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00217.png,UNKNOWN,,22.000,restaurant,"1001-Choco Bun (x1), 6001-Plastic Bag Small (x1)",CORD,22000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00218.png,UNKNOWN,,"421,641",restaurant,"Grilled Dorry Fish (1), Set Menu Family (1), Teppan Seafood Udon (1)",CORD,421641.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00219.png,UNKNOWN,,"83,716",restaurant,"EDAMAME (0.512X), df shllt by not250 (1X), CF BUNCIS ORG (1X), CABE KERITING CURA (0.074X), TOMAT CURAH (0.198X), JERUK NIPIS (0.09X), CUMI BANGKA (0.282X)",CORD,83716.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00220.png,UNKNOWN,,"45,000",restaurant,"KING DEAL CHEESE BURGER R, 1 PC BIC",CORD,45000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00221.png,UNKNOWN,,"123,000",restaurant,"POTATO SAUSAGE BREAD (1), OREO GREEN TEA SPREAD (1), WHITE CHOCO BANANA SPREAD (1)",CORD,123000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00222.png,UNKNOWN,,20.000,restaurant,,CORD,20000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00223.png,UNKNOWN,,"29,500",restaurant,,CORD,29500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00224.png,UNKNOWN,,"TOTAL 47,499",restaurant,,CORD,47499.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00225.png,UNKNOWN,,"17,000",restaurant,,CORD,17000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00226.png,UNKNOWN,,"90,200",restaurant,"PKT TELOR/PERKEDEL, DENDENG, SBL GR TERI, NESTLE 330 ML (2X)",CORD,90200.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00227.png,UNKNOWN,,"9.500,00",restaurant,,CORD,950000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00228.png,UNKNOWN,,"17,000",restaurant,,CORD,17000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00229.png,UNKNOWN,,"33,000",restaurant,,CORD,33000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00230.png,UNKNOWN,,"541,620",restaurant,"SAMGYOPSAL (1), OGYOPSAL (1), YUKHWE (1), RICE (1), JABCHAE BEEF (1), OCHA DINGIN (1), SUNDUBU (1)",CORD,541620.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00231.png,UNKNOWN,,"55,500",restaurant,"NASI KUNING (2X), CENTIKPLANCI (3X), MIKA KECIL (1X), PLASTIK SEDANG (1X), SENDOK MAKAN (1X), SENDOK MAKAN (1X), GARPU (1X), GARPU (1X)",CORD,55500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00232.png,UNKNOWN,,"655,292",restaurant,"HOT OCHA (1), OCHA (3), JYO HARAMI 30% (1), WAKI SALAD (1), MARBLED SIRLOIN STEAK 200gr (2)",CORD,655292.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00233.png,UNKNOWN,,29.700,restaurant,"Pepenero Pastel (1x), Arem Arem (1x)",CORD,29700.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00234.png,UNKNOWN,,"21,000",restaurant,"REDBEAN BREAD (1), FRANKFRUT SAUSAGE ROLL (1)",CORD,21000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00235.png,UNKNOWN,,"43,110",restaurant,"NS MINI STICK (2X), GERRY SM CHEESE110 (1X), DECOLGEN TABLET 4S (3X), FIXALL HK 26521 (2X)",CORD,43110.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00236.png,UNKNOWN,,"22,000",restaurant,,CORD,22000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00237.png,UNKNOWN,,22.000,restaurant,,CORD,22000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00238.png,UNKNOWN,,"9,000",restaurant,,CORD,9000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00239.png,UNKNOWN,,"177,500",restaurant,"TWIST DONUT (1), BANANA DONUT (1), DARK CHOCOLATE MUFFIN (2), [MD] MINI CASTELLA CHOCOL (1), PREMIUM MILK PAN BREAD (1), APPLE PIE (1), PAIN AU CHOCOLATE (2), KAYA BUN (2), SAUSAGE BREAD (1), TLJ HOTDOG (1)",CORD,177500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00240.png,UNKNOWN,,"9,000",restaurant,,CORD,9000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00241.png,UNKNOWN,,"49,500",restaurant,"Salad Deluxe (2), Perkedel (2), Chicken HCC, 1PCS (1), CHARGE TA (1)",CORD,49500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00242.png,UNKNOWN,,"19,000",restaurant,,CORD,19000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00243.png,UNKNOWN,,"382,350",restaurant,"BULGOGI JEONGSIK (1), EL KEUN HWANGTAE (1), SUNDUBU(TUKBEGI) GYERAN CIM (1)",CORD,382350.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00244.png,UNKNOWN,,48.000,restaurant,,CORD,48000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00245.png,UNKNOWN,,"242,528",restaurant,"BLACK PRAWN PASTA (1), CARBONARA (1), EARL GREY MILK TEA (1)",CORD,242528.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00246.png,UNKNOWN,,"43,000",restaurant,"CARAMEL PASTRY (1), CHOCOLATE TWIST (1), SAUSAGE BREAD (1)",CORD,43000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00247.png,UNKNOWN,,72.000,restaurant,,CORD,72000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00248.png,UNKNOWN,,24.000,restaurant,,CORD,24000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00249.png,UNKNOWN,,"36,300",restaurant,,CORD,36300.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00250.png,UNKNOWN,,15000,restaurant,,CORD,15000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00251.png,UNKNOWN,,"19,500",restaurant,,CORD,19500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00252.png,UNKNOWN,,22.000,restaurant,"2001-Hokkaido Milk Toast (x1), 6001-Plastic Bag Small (x1)",CORD,22000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00253.png,UNKNOWN,,"75,000",restaurant,"), >, > (1), FL-Xmas 30 Off (1)",CORD,75000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00254.png,UNKNOWN,,259.298,restaurant,"Ayam goreng+Sayur asem (1), Nasi Uduk Ayam (1), Nasi Rawon (1), NASI PUTIH (1), Mineral Water (2), Teh Tawar Dingin (2), Sayur Asem (1)",CORD,259298.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00255.png,UNKNOWN,,"104,000",restaurant,"NEW BEEF SPAGHETTI (1), P/P AMERICAN FAV (1), PAKET HAPPY HOUR (1)",CORD,104000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00256.png,UNKNOWN,,"226,500.00",restaurant,"AMBUSH DBL CHS BURG (11), AMBUSH CHS BURGER (4), TAKE AWAY CHARGE (1)",CORD,22650000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00257.png,UNKNOWN,,Rp 165000.00,restaurant,,CORD,16500000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00258.png,UNKNOWN,,"41,000",restaurant,,CORD,41000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00259.png,UNKNOWN,,15000,restaurant,,CORD,15000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00260.png,UNKNOWN,,"258,500",restaurant,"BITTERBALLEN (1.0), MOZZARELA STICK (1.0), NOUGAT ICE CREAM (1.0), SAUCYS BROOD (1.0), AMANDEL BROOD (1.0), BOKKEPOOTJES (1.0)",CORD,258500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00261.png,UNKNOWN,,134.000,restaurant,"Mie Jumbo Pst/bakso (2), Bakmie Pst/ Bakso (1), Liang Teh (2), Es /hagat Jeruk (1), Krupuk Babi Bungkus (1)",CORD,134000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00262.png,UNKNOWN,,"67,000",restaurant,"TWIST DONUT (1), PEACH PASTRY (1), CHOCO CUSTARD PASTRY (1), EGG TART (1), ROYAL CHEESE TART (1)",CORD,67000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00263.png,UNKNOWN,,"60,999",restaurant,"Nutella Cheese (1), Toblerone BanCheese (1)",CORD,60999.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00264.png,UNKNOWN,,"392,590",restaurant,"JASMINE (1), P. RIBS SP (R) (1), PORK TENDER (L) (1), TAIL STOMACH (S) (1), P. INTESTINE (R) (1), CAKWE (L) (1), WHITE RICE (2), PLAIN CONGEE (1)",CORD,392590.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00265.png,UNKNOWN,,75.000,restaurant,"Popcorn Salt (M) (1), Mineral Water (S) (1), Fanta Stwbry (L) (1)",CORD,75000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00266.png,UNKNOWN,,"1,241,790",restaurant,"UDANG REBUS (M) (1), ANGSIO TH PC JMR (1), AYAM GR KERING (1), BIHUN GORENG JJ (1), NASI GORENG NJUN (1), HOT TEA (5), IKAN GURAME MED SOP IKAN (1), CUMI GR JUNJAN (1), SUP BURUNG DARA (1), ICED TEA (1), CHINESE TEA KWAN'IM (1), NASI PUTIH (2)",CORD,1241790.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00267.png,UNKNOWN,,41.000,restaurant,,CORD,41000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00268.png,UNKNOWN,,"17,000",restaurant,,CORD,17000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00269.png,UNKNOWN,,"81,400",restaurant,"TUNA & CHEDDAR, ONION RINGS, AQUA BTL",CORD,81400.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00270.png,UNKNOWN,,"22,000",restaurant,,CORD,22000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00271.png,UNKNOWN,,36.000,restaurant,,CORD,36000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00272.png,UNKNOWN,,"16,500",restaurant,"Astor Stick Cokelat 40gr (1), green tea (1)",CORD,16500.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00273.png,UNKNOWN,,"41,000",restaurant,,CORD,41000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00274.png,UNKNOWN,,"128,700",restaurant,"NASI UDUK SATE BUNTEL (X 1), NASI BALI (EMPAL) (X 1)",CORD,128700.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00275.png,UNKNOWN,,"260,150",restaurant,"Benedict Burrito (1), Lychee Ice Tea (1), Soup Of The Day (1), Strawberry jc (1)",CORD,260150.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00276.png,UNKNOWN,,19.000,restaurant,,CORD,19000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00277.png,UNKNOWN,,"2,307,021",restaurant,"SOGOGI JAPCHAE (2), GONG GIBAB (6), GYERAN MARI (2), JEK SEOK TEOK POKI (S) (1), * MINERAL WATER (1), EL KEUN HWANGTAE SUNDUBU (TUKBEGI) (2), DAK GANG JEONG (2), YANG NYEOM SAM GYEOP SAL (1), PREMIUM YANGNYEOM GALBISAL (1), JEKSEOK YANG NYEOM GUI (1), HAEMUL DENJANG JJIGAE (1)",CORD,2307021.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00278.png,UNKNOWN,,"45,000",restaurant,"S-Fresh Lemon Lime (1X), S-Fresh Lemon Lime (1X), S-Fresh Lemon Lime (1X)",CORD,45000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00279.png,UNKNOWN,,"15,000",restaurant,"SOP AYM BNG, TEH TARIK P",CORD,15000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00280.png,UNKNOWN,,"25,000",restaurant,"RB. COKLAT BAR (1), RB. COKLAT BUN (1), RB. CREPES CHICKEN (1)",CORD,25000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00281.png,UNKNOWN,,"10,450",restaurant,,CORD,10450.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00282.png,UNKNOWN,,88.620,restaurant,,CORD,88620.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00283.png,UNKNOWN,,"22,000",restaurant,"ELEPHANT READ BEAN (1), chapsal twister donnut (1)",CORD,22000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00284.png,UNKNOWN,,"137,478",restaurant,"DOUBLE CHICK BREAST (1), IPED MANDARIN (1)",CORD,137478.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00285.png,UNKNOWN,,75.000,restaurant,"Popcorn Salt (M) (1), Mineral Water (S) (1), Fanta Stwbry (L) (1)",CORD,75000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00286.png,UNKNOWN,,"14,000",restaurant,,CORD,14000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00287.png,UNKNOWN,,"28,000",restaurant,,CORD,28000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00288.png,UNKNOWN,,"80,000",restaurant,,CORD,80000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00289.png,UNKNOWN,,185.900,restaurant,"NASI GORENG (2), TEH BTL ES, TEH TELOR, SATE PADANG, NASI GORENG (2)",CORD,185900.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00290.png,UNKNOWN,,"107,998",restaurant,,CORD,107998.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00291.png,UNKNOWN,,"17,000",restaurant,,CORD,17000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00292.png,UNKNOWN,,40.000,restaurant,"Mineral Water (S). (2), Popcorn Salt (S). (1)",CORD,40000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00293.png,UNKNOWN,,466.620,restaurant,"Nasi Liwet (1), Nasi Uduk Ayam (1), Ayam Garang Asem (1), Ayam. Kremes (1), Nila Penyet + Nasi (1), Nasi Goreng Gila (1), Nasi Goreng Rawon (1), Mendoan (1), Teh Tawar Dingin (3), Teh Tawar Panas (1)",CORD,466620.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00294.png,UNKNOWN,,78.000,restaurant,"Dumpling (1), Jamur Kuping (1), Caisim Kecil (1), Lapchiong (2), Otak-otak Singapore (2), Bihun (MLY) (1)",CORD,78000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00295.png,UNKNOWN,,"20,000",restaurant,"CHOCOLATE SUNDAE, REGULAR FRIES, TakeAway Charge",CORD,20000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00296.png,UNKNOWN,,"56,000",restaurant,,CORD,56000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00297.png,UNKNOWN,,"300,300",restaurant,"KUE CUBIT OVO/ SKIPPY (1), ES BUAH (2), DODOT KAKEK (1), DODOT CUCU COKLAT (1), CHOCOLATE MILK SHAKE (1), T. TARIK GREENTEA DINGIN (2), CHOCOLATE MILK SHAKE (1), ICED CAPPUCINO JELLY (1), T. TARIK GREENTEA DINGIN (1), TEH PAHIT PANAS (1), MINERAL WATER (1)",CORD,300300.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00298.png,UNKNOWN,,"63,000",restaurant,,CORD,63000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00299.png,UNKNOWN,,51.000,restaurant,"Soto Daging (1), Nasi Putih (1), Teh Tawar Hangat (1)",CORD,51000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00300.png,UNKNOWN,,72.001,restaurant,"PAKET SUPER MANTAP 2A RAACHA (1), RICE (1)",CORD,72001.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00301.png,UNKNOWN,,"16.000,00",restaurant,"1009-Roti Kelapa (x2), 1245-Plastik Tentengan Kecil (x1)",CORD,1600000.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00302.png,UNKNOWN,,"353,320",restaurant,"Dom Cha Vire Sls (1x), P J Cotes du (2x)",CORD,353320.00,IDR,restaurant,
dataset/temp_cord/image/receipt_00303.png,UNKNOWN,,"836,000",restaurant,"AQUA 600ML (5), BIHUN GORENG SPECIAL (1), BIHUN MASAK KUAH (1), ES ALPUKAT (1), ES TEH MANIS (5), ES THE TAWAR (1), IFUMIE (1), JUICE ALPUKAT (1), JUICE STRAWBERRY (1), KWETIAW SIRAM SAPI (1), KWETIAW SIRAM SEA (1), KWETIAW GORENG SAPI (1), KWETIAW GORENG SEA (2), MIE GORENG SPECIAL (2), MPEKMPEK K SELAM (1), MPEKMPEK LENJER (1), NASI GORENG SPECIAL (2), TEH MANIS PANAS (3), TEH TAWAR (2), YAMIN BASO SAPI (1), YAMIN PANGSIT REBUS (1)",CORD,836000.00,IDR,restaurant,
